DATE: 2020-12-04 11:56:11, URL: https://clips-media-assets2.twitch.tv/40811202974-offset-740.mp4 , TIME: 0:11:56 , ID: 40811202974, LENGTH: 1h38min, TITLE: [한국/ENG] waifu material'a wine date with !guest 총무님과 와인데이트 , CATEGORIES: (Just Chatting) 
DATE: 2020-12-04 11:56:11, URL: https://clips-media-assets2.twitch.tv/40811202974-offset-922.mp4 , TIME: 0:14:58 , ID: 40811202974, LENGTH: 1h38min, TITLE: [한국/ENG] waifu material'a wine date with !guest 총무님과 와인데이트 , CATEGORIES: (Just Chatting) 
DATE: 2020-12-04 11:56:11, URL: https://clips-media-assets2.twitch.tv/40811202974-offset-2122.mp4 , TIME: 0:34:58 , ID: 40811202974, LENGTH: 1h38min, TITLE: [한국/ENG] waifu material'a wine date with !guest 총무님과 와인데이트 , CATEGORIES: (Just Chatting) 
DATE: 2020-12-04 11:56:11, URL: https://clips-media-assets2.twitch.tv/40811202974-offset-3316.mp4 , TIME: 0:54:52 , ID: 40811202974, LENGTH: 1h38min, TITLE: [한국/ENG] waifu material'a wine date with !guest 총무님과 와인데이트 , CATEGORIES: (Just Chatting) 
DATE: 2020-12-04 11:56:11, URL: https://clips-media-assets2.twitch.tv/40811202974-offset-5578.mp4 , TIME: 1:32:34 , ID: 40811202974, LENGTH: 1h38min, TITLE: [한국/ENG] waifu material'a wine date with !guest 총무님과 와인데이트 , CATEGORIES: (Just Chatting) 
DATE: 2020-12-05 11:00:33, URL: ['https://vod-secure.twitch.tv/f671f2c968e9ef03f303_tyongeee_40826485550_1607166033/chunked/index-dvr.m3u8'] , MUTED: 0 , ID: 40826485550, LENGTH: 8h54min, TITLE: [한국/ENG] korean auntie on saturday 불토는 이모와 , CATEGORIES: (Just Chatting; Outlast; The Legend of Zelda: Breath of the Wild; The Walking Dead: Season One) 
DATE: 2020-12-05 11:00:33, URL: https://clips-media-assets2.twitch.tv/40826485550-offset-624.mp4 , TIME: 0:10:0 , ID: 40826485550, LENGTH: 8h54min, TITLE: [한국/ENG] korean auntie on saturday 불토는 이모와 , CATEGORIES: (Just Chatting; Outlast; The Legend of Zelda: Breath of the Wild; The Walking Dead: Season One) 
DATE: 2020-12-05 11:00:33, URL: https://clips-media-assets2.twitch.tv/40826485550-offset-1226.mp4 , TIME: 0:20:2 , ID: 40826485550, LENGTH: 8h54min, TITLE: [한국/ENG] korean auntie on saturday 불토는 이모와 , CATEGORIES: (Just Chatting; Outlast; The Legend of Zelda: Breath of the Wild; The Walking Dead: Season One) 
DATE: 2020-12-05 11:00:33, URL: https://clips-media-assets2.twitch.tv/40826485550-offset-1838.mp4 , TIME: 0:30:14 , ID: 40826485550, LENGTH: 8h54min, TITLE: [한국/ENG] korean auntie on saturday 불토는 이모와 , CATEGORIES: (Just Chatting; Outlast; The Legend of Zelda: Breath of the Wild; The Walking Dead: Season One) 
DATE: 2020-12-05 11:00:33, URL: https://clips-media-assets2.twitch.tv/40826485550-offset-3206.mp4 , TIME: 0:53:2 , ID: 40826485550, LENGTH: 8h54min, TITLE: [한국/ENG] korean auntie on saturday 불토는 이모와 , CATEGORIES: (Just Chatting; Outlast; The Legend of Zelda: Breath of the Wild; The Walking Dead: Season One) 
DATE: 2020-12-05 11:00:33, URL: https://clips-media-assets2.twitch.tv/40826485550-offset-3398.mp4 , TIME: 0:56:14 , ID: 40826485550, LENGTH: 8h54min, TITLE: [한국/ENG] korean auntie on saturday 불토는 이모와 , CATEGORIES: (Just Chatting; Outlast; The Legend of Zelda: Breath of the Wild; The Walking Dead: Season One) 
DATE: 2020-12-05 11:00:33, URL: https://clips-media-assets2.twitch.tv/40826485550-offset-3922.mp4 , TIME: 1:4:58 , ID: 40826485550, LENGTH: 8h54min, TITLE: [한국/ENG] korean auntie on saturday 불토는 이모와 , CATEGORIES: (Just Chatting; Outlast; The Legend of Zelda: Breath of the Wild; The Walking Dead: Season One) 
DATE: 2020-12-05 11:00:33, URL: https://clips-media-assets2.twitch.tv/40826485550-offset-4428.mp4 , TIME: 1:13:24 , ID: 40826485550, LENGTH: 8h54min, TITLE: [한국/ENG] korean auntie on saturday 불토는 이모와 , CATEGORIES: (Just Chatting; Outlast; The Legend of Zelda: Breath of the Wild; The Walking Dead: Season One) 
DATE: 2020-12-05 11:00:33, URL: https://clips-media-assets2.twitch.tv/40826485550-offset-4654.mp4 , TIME: 1:17:10 , ID: 40826485550, LENGTH: 8h54min, TITLE: [한국/ENG] korean auntie on saturday 불토는 이모와 , CATEGORIES: (Just Chatting; Outlast; The Legend of Zelda: Breath of the Wild; The Walking Dead: Season One) 
DATE: 2020-12-05 11:00:33, URL: https://clips-media-assets2.twitch.tv/40826485550-offset-4692.mp4 , TIME: 1:17:48 , ID: 40826485550, LENGTH: 8h54min, TITLE: [한국/ENG] korean auntie on saturday 불토는 이모와 , CATEGORIES: (Just Chatting; Outlast; The Legend of Zelda: Breath of the Wild; The Walking Dead: Season One) 
DATE: 2020-12-05 11:00:33, URL: https://clips-media-assets2.twitch.tv/40826485550-offset-4674.mp4 , TIME: 1:17:30 , ID: 40826485550, LENGTH: 8h54min, TITLE: [한국/ENG] korean auntie on saturday 불토는 이모와 , CATEGORIES: (Just Chatting; Outlast; The Legend of Zelda: Breath of the Wild; The Walking Dead: Season One) 
DATE: 2020-12-05 11:00:33, URL: https://clips-media-assets2.twitch.tv/40826485550-offset-4690.mp4 , TIME: 1:17:46 , ID: 40826485550, LENGTH: 8h54min, TITLE: [한국/ENG] korean auntie on saturday 불토는 이모와 , CATEGORIES: (Just Chatting; Outlast; The Legend of Zelda: Breath of the Wild; The Walking Dead: Season One) 
DATE: 2020-12-05 11:00:33, URL: https://clips-media-assets2.twitch.tv/40826485550-offset-4684.mp4 , TIME: 1:17:40 , ID: 40826485550, LENGTH: 8h54min, TITLE: [한국/ENG] korean auntie on saturday 불토는 이모와 , CATEGORIES: (Just Chatting; Outlast; The Legend of Zelda: Breath of the Wild; The Walking Dead: Season One) 
DATE: 2020-12-05 11:00:33, URL: https://clips-media-assets2.twitch.tv/40826485550-offset-5046.mp4 , TIME: 1:23:42 , ID: 40826485550, LENGTH: 8h54min, TITLE: [한국/ENG] korean auntie on saturday 불토는 이모와 , CATEGORIES: (Just Chatting; Outlast; The Legend of Zelda: Breath of the Wild; The Walking Dead: Season One) 
